data:LabelRating_AccueilVelo,Accueil Vélo,dt:LabelRating,0
data:LabelRating_AubergeDeVillage,Auberge de Village,dt:LabelRating,0
data:LabelRating_BienvenueaLaFerme,Bienvenue à la ferme,dt:LabelRating,0
data:LabelRating_BistrotGourmand,Bistrot Gourmand,dt:LabelRating,0
data:LabelRating_CampingQualite,Camping Qualité,dt:LabelRating,0
data:LabelRating_ChambreDhotesReference,Chambre d'hôtes référence,dt:LabelRating,0
data:LabelRating_ChefsDoeuvreDuPatrimoineMondial,Chefs-d'oeuvre du patrimoine mondial,dt:LabelRating,0
data:LabelRating_ChouetteNature,Chouette Nature,dt:LabelRating,0
data:LabelRating_CityBreakConfort,City Break Confort,dt:LabelRating,0
data:LabelRating_CityBreakLuxury,City Break Luxury,dt:LabelRating,0
data:LabelRating_CityBreakPremium,City Break Premium,dt:LabelRating,0
data:LabelRating_ClefVerte,Clef Verte,dt:LabelRating,0
data:LabelRating_CoastlandPreservationArea,Coastland preservation area,dt:LabelRating,0
data:LabelRating_CommuneTouristique,Commune touristique,dt:LabelRating,0
data:LabelRating_CuisinerieGourmande,Cuisinerie gourmande,dt:LabelRating,0
data:LabelRating_CyclingAndWheelchairPath,Cycling and wheelchair path,dt:LabelRating,0
data:LabelRating_CyclingRoute,Cycling route,dt:LabelRating,0
data:LabelRating_DepartementMapOfHikingAndWalkingPaths,Département map of hiking and walking paths,dt:LabelRating,0
data:Artotheque,Artothèque,dt:HotelAmenity,0
data:AudioGuide,Audio guide,dt:InformativeAmenity,0
data:Auditorium,Auditorium,dt:InformativeAmenity,0
data:BaseRateFullRate,Base rate - full rate,dt:GenericPricingPolicy,0
data:BeeProduct,Bee product,dt:FoodProduct,0
data:Beer,Beer,dt:FoodProduct,0
data:Biologics,Biologics,dt:FoodProduct,0
data:BiscuitsPastry,Biscuits or pastry,dt:FoodProduct,0
data:Bread,Bread,dt:FoodProduct,0
data:Breakfast,Breakfast,dt:HotelPricingPolicy,0
data:CanningIndustry,Canning industry,dt:FoodProduct,0
data:Caviar,Caviar,dt:FoodProduct,0
data:CerealsAndProducts,Cereals and products,dt:FoodProduct,0
data:Cheese,Cheese,dt:FoodProduct,0
data:ChildRate,Child rate,dt:GenericPricingPolicy,0
data:Cider,Cider,dt:FoodProduct,0
data:CondimentSpices,"Condiment, spices",dt:FoodProduct,0
data:ConfectioneryChocolateSweets,Confectionery - chocolate - sweets,dt:FoodProduct,0
data:CrepesAndGalettes,Crêpes et galettes,dt:FoodProduct,0
data:Cured,Cured,dt:FoodProduct,0
data:DairyProducts,Dairy products,dt:FoodProduct,0
data:Dental,Dental,dt:HealthTheme,0
data:DocumentationPlan,Documentation - plan,dt:InformativeAmenity,0
data:DoubleRoomWithBreakfast,Double room with breakfast,dt:HotelPricingPolicy,0
data:ExtraCharge,Extra charge,dt:GenericPricingPolicy,0
data:ExtraCharge,Reduced rate,dt:GenericPricingPolicy,0
data:Fish,Fish,dt:FoodProduct,0
data:FoieGras,Foie gras,dt:FoodProduct,0
data:Free,Free,dt:GenericPricingPolicy,0
data:Fruit,Fruit,dt:FoodProduct,0
data:FruitJuice,Fruit juice,dt:FoodProduct,0
data:OilFiredHeating,Oil-fired heating,dt:AccommodationAmenity,0
data:OnePerson,One person,dt:AccommodationPricingPolicy,0
data:Overnight,Overnight,dt:AccommodationPricingPolicy,0
data:Paddling,Paddling,dt:AccommodationAmenity,0
data:Phone,Phone,dt:AccommodationAmenity,0
data:PostalService,Postal service,dt:AccommodationAmenity,0
data:PrivateBathroom,Private bathroom,dt:AccommodationAmenity,0
data:PrivateDiningRoom,Private dining room,dt:AccommodationAmenity,0
data:PrivateDryer,Private dryer,dt:AccommodationAmenity,0
data:PrivateGarage,Private garage,dt:AccommodationAmenity,0
data:PrivateShower,Private shower,dt:AccommodationAmenity,0
data:PrivateTerrace,Private terrace,dt:AccommodationAmenity,0
data:PrivateWasher,Private washer,dt:AccommodationAmenity,0
data:Radio,Radio,dt:AccommodationAmenity,0
data:RoomService,Room service,dt:AccommodationAmenity,0
data:Safe,Safe,dt:AccommodationAmenity,0
data:Sandpit,Sandpit,dt:AccommodationAmenity,0
data:Sauna,Sauna,dt:AccommodationAmenity,0
data:Seminar,Seminar,dt:AccommodationAmenity,0
data:SeparateEntrance,Separate entrance,dt:AccommodationAmenity,0
data:SeparateGarden,Separate garden,dt:AccommodationAmenity,0
data:SharedBathroom,Shared bathroom,dt:AccommodationAmenity,0
data:SharedDryer,Shared dryer,dt:AccommodationAmenity,0
data:SharedGarden,Shared garden,dt:AccommodationAmenity,0
data:SharedShower,Shared shower,dt:AccommodationAmenity,0
data:SharedWasher,Shared washer,dt:AccommodationAmenity,0
data:SheetsAndTowels,Sheets and towels,dt:AccommodationAmenity,0
data:Shower,Shower,dt:AccommodationAmenity,0
data:SkiRoom,Ski room,dt:AccommodationAmenity,0
data:SnackBar,Snack,dt:AccommodationAmenity,0
data:SportRoom,Sport room,dt:AccommodationAmenity,0
data:Stereo,Stereo,dt:AccommodationAmenity,0
data:TakeAwayLunchBox,Take away lunch box,dt:AccommodationAmenity,0
data:Television,Television,dt:AccommodationAmenity,0
data:TennisCourt,Tennis court,dt:AccommodationAmenity,0
data:Terrace,Terrace,dt:AccommodationAmenity,0
data:TerraceBalcony,Terrace balcony,dt:AccommodationAmenity,0
data:ThreePeople,Three people,dt:AccommodationPricingPolicy,0
data:TowelDryer,Towel dryer,dt:AccommodationAmenity,0
data:TVRoomArea,TV room or area,dt:AccommodationAmenity,0
data:TvSocket,Tv socket,dt:AccommodationAmenity,0
data:TwoPeopleBAndB,Two people,dt:AccommodationPricingPolicy,0
data:Vacuum,Vacuum,dt:AccommodationAmenity,0
data:Washrooms,Washrooms,dt:AccommodationAmenity,0
data:WaterConnections,Water connections,dt:AccommodationAmenity,0
data:Weekend,Weekend,dt:AccommodationPricingPolicy,0
data:WeekendRental2NightsHighSeason,Weekend rental (2 nights) high season,dt:AccommodationPricingPolicy,0
data:WeekendRental2NightsLowSeason,Weekend rental (2 nights) low season,dt:AccommodationPricingPolicy,0
data:WeekendRental2NightsMidSeason,Weekend rental (2 nights) mid season,dt:AccommodationPricingPolicy,0
data:WeekendRental2NightsVeryHighSeason,Weekend rental (2 nights) very high season,dt:AccommodationPricingPolicy,0
data:WorldWetlandsDay,World wetlands day,dt:EntertainmentAndEventTheme,0
data:LabelRating_DestinationPourTous,Destination pour tous,dt:LabelRating,0
data:LabelRating_DestinationRando,Destination Rando,dt:LabelRating,0
data:LabelRating_EcoJardin,Eco Jardin,dt:LabelRating,0
